,px,px.,py,py.,Opx,Opy,Estpx,Estpx.,Estpy,Estpy.,err_quadra
0,3.0,40.0,-4.0,20.0,-5.181495890655821,-13.958340683227393,3.0,40.0,-4.0,20.0,0.0
1,43.16060008866962,39.870521897737284,16.38121178425472,21.302502316608546,17.313731988169643,26.108924747054452,42.41431962188009,39.623491185494345,16.230496655470297,20.197568561831684,1.8615523603926507
2,83.54524699955633,40.589744571330456,37.44766555893971,20.4054186529756,87.52723631610466,32.269791617966234,82.42188974398238,39.82483640901868,36.11989012306135,20.00794807519638,3.7679864887439276
3,124.4016147621696,40.65499242213408,57.34659223664908,19.85185611905186,127.43699162810002,64.88708605155168,123.0197123210537,40.134100435624994,57.51028488906385,20.62400352341269,2.803989716887206
4,164.77900959460516,40.15594485674507,76.55022432631705,18.47887672229111,164.51449138642556,72.6142887803637,163.47230173541686,40.23701382262572,76.78681809229207,20.15098221468231,4.5659709942764675
5,205.0116346186292,40.36350780633707,96.23135412344575,19.22558314949024,192.42307100737224,97.96049217132833,200.34123900567795,39.307998082231045,97.25068598582726,20.243584375604335,25.002059901192503
6,245.4256858021867,39.67391460718873,115.23753397180617,18.78989225638015,248.80394916911825,89.26156403377863,242.7146913628932,40.06519461483051,107.92668737822612,17.721660388790955,62.092188132054595
7,285.8951901842437,40.573473686970864,133.4605444119529,18.513474113526133,278.550402248621,127.53259877485843,281.2961856003989,39.723449996938484,126.3117922601142,17.8844834671721,73.37366999746058
8,326.42990001847915,40.68090591830188,151.54214982721854,17.991582052307127,324.9862851601779,144.92449555331058,322.43115849778894,40.03643888445003,144.4551406978879,17.945667436208655,66.63307805820068
9,366.46364937147825,39.98787352259254,169.247722658173,17.55227828364339,347.48443927377815,169.12868621989887,357.12598917494023,38.87045171792033,164.791075830283,18.5023026052905,109.20477659583034
10,406.18432329449394,40.11060050864589,187.57459975807606,18.293200907366565,412.58538569780023,198.62315500341865,401.90418916681,40.15686618915799,188.72843600370342,19.765627606299383,21.821067129611617
11,446.1739290636649,39.37260161123946,206.10002876959297,18.758295055697335,454.4993932967465,204.49235570133453,446.4892835069458,41.124683285605784,207.07607246443595,19.43479962458687,4.579558344518473
12,485.6389491441517,39.87925269778209,224.49813260261263,18.669611203578413,480.95695590848334,213.49153560875124,485.24117983044744,40.603353637794065,221.8916392977253,18.351863922367706,7.577313281390214
13,526.0250509497654,40.02992867495938,242.23270815622647,17.837684514283275,547.8882150909595,239.75089131022253,533.7189615472769,42.34135432964484,240.0683086123457,18.310631901734578,69.44725345648597
14,565.5400201564524,40.54214402607469,258.15377104811574,15.616230421870865,566.9018889366087,264.1367580907675,572.7805295538294,41.615226557298456,260.43213526090176,18.794982213033027,68.87188888824248
15,607.0865198254696,41.913553225243646,273.5630237461703,15.409335441773544,612.2221928335977,274.61888777914913,613.615588885657,41.44221119991688,277.5799599267581,18.406022195942796,67.9668138790633
