,px,px.,py,py.,Opx,Opy,Estpx,Estpx.,Estpy,Estpy.,err_quadra
0,3.0,40.0,-4.0,20.0,4.378529636676946,-3.1508336847664054,3.0,40.0,-4.0,20.0,0.0
1,18.22133860501077,9.908496127913995,1.2219695284297174,-6.846743069488237,17.44763756275376,1.6773234157801762,17.52361089011921,1.9373629899097011,1.7199081826311762,-22.627351617851474,313.3013365279408
2,33.232415841915795,46.701690384365534,6.927097439285541,-18.78137081288207,34.89812371134025,7.517639049516576,34.87209243334255,21.622297968842187,7.706777609746634,-119.6351882542218,10803.764856915574
3,59.32069635889128,8.54778626179364,-64.33294939136762,-73.09106320306323,59.67424460021394,-62.94542589050595,59.66918364177421,25.629078293226595,-63.001044438560065,-33.68055735982318,1846.8539224727972
4,54.31286992114958,-17.949475285033042,-173.9240258542325,-94.123455957773,54.87181460672787,-174.2988204103499,54.920057500339084,-12.680653763678581,-172.6388759653475,-1212.6326719412223,1251092.6470071273
5,26.068981447656196,-22.502029876452934,-241.6045234377475,-50.861552262382205,27.304684819105216,-241.45061093264715,27.32835901655855,-31.48395337834477,-240.91140492248041,-424.79767152006536,139910.96268042736
6,-37.44103755312414,-47.726135880962744,-317.81469526772287,-71.31902568801453,-38.33865308984409,-318.3441285753984,-38.28446765283344,-74.52141205688136,-319.93177901190086,976.3490903834135,1098331.6616759116
7,-68.23443188699862,-22.49651365794695,-407.7711372805803,-81.17641685007753,-69.25860437395433,-408.4890250849609,-69.32763347746413,-19.694144557321195,-411.80645368456885,2110.638391298996,4804077.485362333
8,-81.05513944152885,2.988632414809455,-477.3837721892024,-68.45342148394505,-80.63419301146756,-478.8056542652289,-80.64748861803672,-9.133934793031825,-474.46635645960873,-2949.004477913343,8297730.022825964
9,-81.55077181693807,3.9452957834537035,-537.7299416913742,-96.56105049197734,-81.88137286368794,-538.7175238119204,-81.89389565341406,0.8124550955377821,-474.6303974169996,-42575.70419625417,1804481593.8830676
10,-51.9608503473257,30.63575634425711,-613.792338203837,-78.69830028629858,-52.855957653421584,-613.3012361356476,-52.900699365531686,36.34914641968325,-629.9643829620763,10979.831890560032,122291385.04303375
11,-39.02761140455959,-12.137120657685664,-714.1317110101701,-105.01976126658835,-38.93240010014212,-713.5053766511837,-38.89692303059003,8.171018889149991,-625.8987771502871,-58219.01908941314,3377245115.4000463
