,px,px.,py,py.,Opx,Opy,Estpx,Estpx.,Estpy,Estpy.,err_quadra
0,3.0,40.0,-4.0,20.0,1364.476332469384,1079.6230570793723,3.0,40.0,-4.0,20.0,0.0
1,41.389002394090596,43.089173310230656,22.6471765333693,23.020597367559695,682.2351497059105,1276.2120149955679,43.022585510601566,40.03259984077396,16.04452591794741,20.12727691639684,63.97753355518451
2,87.22233698320804,52.300925048425825,49.2609356112223,28.867749115546193,55.922686597475845,-106.94075913162746,83.04781655990423,40.02712068394928,36.125784779902325,20.084072067584056,417.7580641864468
3,139.15237213668354,54.85088798374911,75.5208395647338,25.946796334659744,-155.15886690062393,1542.5339336208147,122.82204220699201,39.90122386796315,57.7831595553789,20.97912147188716,829.4752184438886
4,189.1755866385606,44.39804007268338,112.5065008126459,37.32838510763793,319.37906228165457,39.0827369511551,163.05903934996095,40.026785952446716,78.66541878787217,20.939425935938097,2114.998720200454
5,235.82734592415216,51.8298238558837,147.07755797400753,32.902144268841305,342.81632738655514,-211.48536321998844,203.6674474509611,40.200947974295886,98.15702186228174,20.474881598021675,3717.145535023545
6,279.90835668452667,40.12156515394189,186.31839622058035,36.415355497290896,720.8095860181747,2154.623351081374,247.27178983657822,41.050930134514,134.63776433015764,24.699213521326044,3874.1649102820643
7,315.9378624243812,36.18961924669839,226.1767735881664,37.23591443556795,1091.2260937640972,3602.1099220177125,297.31681243915085,42.97814642797735,201.3126819330019,34.116352068507254,1020.7823270418132
8,342.47154840025394,26.89610620130584,256.77454657991063,30.814912991690903,-628.0497226047686,-1899.761172215818,324.3654016198994,39.987723607906055,197.58770623476232,26.727441761039778,4019.0124886560175
9,382.25549715784695,45.369046843798884,281.92236499054,24.17399320273131,1095.6227496719368,191.59243335059116,381.1013748300452,42.78722261348985,223.51487614189247,26.58898313662879,3425.2647446894553
10,445.93964417340464,70.06093224172376,300.39242573165217,21.50064395284234,764.5984086007264,26.16278552505412,434.2796584713566,44.35395701202106,242.8684279667536,25.46394261026631,4121.521897136509
11,512.586848649539,60.854371793327005,332.3852842847598,29.012943991159865,1.1086475139996423,1312.4987519484835,459.9709923208369,41.78824746945714,311.2541176047753,31.53190083259776,3584.8167827621955
12,567.346171954333,45.84603007298709,374.7751005365915,39.053453063775876,537.4145965267627,406.64832808279056,503.4853610136532,42.00661283938146,346.0164072935354,31.951208343951787,4970.448615803434
13,615.0754477412606,59.75797147197823,418.7230724909845,40.04152480178327,141.02026332917455,1118.6463341435704,521.9623845247089,39.24558504402257,422.71623560434546,37.32953624667548,9114.100772112279
14,660.3884382400091,38.79519062575772,443.7429493905155,30.207533828598535,929.7710008069744,-965.3686707979274,586.277359348028,41.9936504403467,359.91353461505275,26.10206752913578,12546.90779485159
15,697.3827898327199,35.857223384656216,481.36526321097097,34.73769554964284,1187.7719356505236,-519.8299178632274,671.6887570843378,46.46839662894238,313.78579066650445,18.495445376630304,29119.47062545952
16,723.3180261390947,20.786657802104006,512.9950387567994,24.887703612354827,998.347788746056,1498.4159380612082,742.4249731153392,48.833847814083654,435.59038204562916,28.776986853659437,7158.327695026319
17,743.1907631621082,11.11283263374806,515.9864096158024,-0.07698389627370616,121.84494157840572,-182.12257099006013,727.7882107939153,42.95053493828635,401.922897940662,22.870421381198813,14787.946012120787
18,758.0817136366607,13.549379183296475,501.87821062357506,-8.616299453466281,-14.137958888916955,1814.6304667905083,690.6357464433063,35.85313012413766,568.7821534418932,35.88424525286483,11502.851840475068
19,766.490122944376,0.2432540647344048,493.90670737904406,-10.316621376395787,2411.54753862458,856.0118220931331,908.9325661730563,51.380186947916584,632.207394568834,38.274606056761954,44393.022998283894
20,770.2431731963446,6.520767044613325,484.67950781781985,-6.614845660834042,1908.182315095476,-484.08473091156395,1067.8569910270849,60.21199695047777,538.2518352203024,27.201546053157447,95470.27534446631
21,767.0233209750894,-9.822121359343296,480.77388609940607,0.3238666233856229,-1018.0599467730461,2088.803393049065,875.5139147123678,40.111616727024675,746.0189033345297,41.85535756169772,86343.3710363653
22,753.4931722562901,-22.50455016007358,487.89307551126575,5.556278172943666,983.6841359786332,2194.588611173852,923.8625213750597,40.74955264231684,959.0541239534572,55.37465114165805,257501.40049488356
23,731.2313874702029,-24.12230776105891,502.66581587310907,9.194748181784346,339.6815067046142,235.4362466535548,887.3588767401621,34.90503096544937,917.7457880094933,47.91491151330924,201650.65394003666
24,704.812664280003,-38.12671100476564,513.1034050457223,10.877310548429667,804.5408835673745,1211.2118147308688,907.4811624805384,33.80865449572631,996.582378953993,50.2541361426379,281551.6695778208
25,660.2719824277549,-45.03565297867066,522.8693733949078,6.902600722920957,752.9432576835893,1209.5843430779232,917.3689817198338,32.06371464530338,1067.5456838762063,51.79527474476493,370730.8149133593
26,615.4423018173626,-36.76231275374218,528.903650128777,9.367212378038076,960.9168338174825,-638.9665006076312,950.9029153993196,32.16951510853136,893.9702385966475,35.2471112559399,251228.80333871712
27,586.6262461965243,-30.113038901279673,531.5737978216295,4.016154820459908,1832.6901325510885,-839.2807688124946,1092.4335278986252,39.95422854798758,701.4315056747214,18.70004121310611,289817.6856273741
28,555.1210479278309,-37.25633330636774,545.7288585057864,13.380435615068794,604.1115766393855,630.7073880295085,1064.1487466167314,35.13775911174436,708.5775192368243,17.867695545145327,290889.92445313296
29,522.5552537841936,-36.44463288925401,544.1055292092987,-4.96156119188397,481.4703677910729,2223.5053351743704,1019.3085405588035,29.52864025634631,920.2345400029099,31.740899426687733,393936.4040669601
30,479.7048947183009,-45.90766346969201,544.547096102708,-5.019364098698857,-169.0664893357981,-382.580250181451,890.984082965034,18.50842125054536,779.0464780706646,19.416587789906107,228887.07854363235
31,433.5229957253647,-49.15349506858164,552.1118558870048,6.31878052731631,358.200434947255,-469.16094937264074,837.9963069282629,13.532247849254697,634.1303031736088,7.740011163086958,174257.2074324231
32,380.34403963962575,-55.364597428863675,560.5215658070197,7.482788560412951,1841.9628151981615,-353.1250286036975,980.0064495377494,22.458401240910987,512.8609724169648,-1.410440703041349,368002.04665580555
33,324.90515993994154,-56.563954475426634,562.4654694474382,1.2749937389191919,-753.5140364749336,978.2669691222661,774.669544494517,6.644235598754772,571.9778145112851,2.8792990971131456,206376.3354105059
34,272.0312506321629,-48.44868321897867,560.0355991002552,2.3664044935413537,147.05724716004914,1210.9536197115144,699.0341930737209,0.9320030926465597,657.3325168072643,8.72446121386433,194277.08011489894
35,223.85608764774264,-46.548131263650035,548.52136251582,-11.059186542114041,1456.2575767808441,-121.88680479766833,798.0813914365627,7.747921859252994,563.8877803009359,1.4795131152332752,333076.1066807318
36,185.217491112598,-27.50056493346746,538.47327771607,-14.738803010310155,-711.5476601088567,297.2608812273575,608.948406422416,-5.943698146227337,530.5973653363003,-0.9884659617360723,180263.68885974222
37,152.33729266733945,-40.990389456299845,525.5239862010654,-0.03335923816511155,-628.7823025259058,-136.72649902587773,443.1353894002591,-17.076537845450773,443.1676972896574,-7.131736694740356,91968.35064812953
38,116.10593945699581,-28.428016847577062,508.7420020821352,-9.651519818847376,-1625.7736159303204,2639.668902435273,159.64794010051833,-35.657034582935836,722.0326021942628,13.222274123639346,47964.25506297354
39,85.78377844914337,-30.88328538504253,489.95322216086197,-24.537756063785075,-1688.0411292516987,-159.6737048610363,-111.4144703732089,-52.10148525371184,619.0395292822946,4.939193492409311,56869.52658565641
40,57.28906181347225,-30.288021671075555,467.850546324384,-19.44747650542798,616.6160053383447,-49.826323116037656,-62.09842623697611,-45.00547505293058,536.4167023590461,-1.3108295459620853,19500.231453344957
41,23.887067731631063,-34.46025765554296,460.5255757412164,-1.687911690985004,-1771.8383499372385,-314.78556294149524,-323.6896904673267,-60.183149145981226,424.5720289781097,-9.211672852819333,122820.53449359287
42,-11.338698866701401,-39.20629896623956,475.49189547547167,13.524862483559739,899.7144366104718,595.2559365149637,-216.73066393452933,-48.45327171907368,438.7776227011633,-7.5356299953028945,44062.84798831405
43,-54.73794351040094,-47.81800401359805,486.9017590988685,5.216934121216029,133.79377789892004,988.3234361075838,-213.1831304286843,-44.79904191075731,503.8260479845591,-2.3343710142357432,25457.44515328315
44,-95.62373880590589,-42.07873384819438,514.3839626740544,24.674447634928036,-1363.5062998016408,280.93348814293205,-402.20873893576834,-54.94629696028336,472.72662206708395,-4.397812628892117,96740.46682836379
45,-143.0134494949659,-49.113619494717994,546.6085753582264,32.38490698073337,1118.7826823068842,1830.5271736470331,-251.35904030166563,-40.45211310364137,646.1588119887733,8.37041595987975,22300.734132404024
46,-188.67488440237827,-49.24781980036263,593.7452139174269,46.358265189672736,1457.6310111615971,-220.20426654510266,-63.13812231365725,-24.332254317251174,540.2261543175229,0.1570448992973077,21379.106535841238
47,-242.85756711957015,-58.32965515212191,670.8290220431036,75.71015752509639,-617.7572089456273,1044.356648228659,-156.850173209741,-29.22673741095201,606.2998316673268,4.896607391115165,17422.826921340937
48,-300.2872481377634,-60.50665076759302,757.6738582645805,71.98722506941971,-146.98234156704544,1577.4107159187051,-180.95739638760992,-28.865350844768017,737.6840531925825,13.996090884427364,19003.349330398043
49,-365.1224553604359,-71.63274668612478,822.9416983288417,66.7455922081409,-411.3530986200167,-20.32438034479992,-236.23598095462523,-30.730790045398255,650.5317079595163,6.716546681622565,51613.38442777522
